speaker_tag	text	sentiment_score
1	I bet you've listened to a podcast and thought I can do that. Well, I can do better. Well, you can anchor is a free podcast tool. It's an app. You can post a podcast to anywhere. We use anchor to send our podcast out to Apple iTunes Spotify Google podcast and many others do it all from one place. You see stats all from one place. It's actually pretty awesome and it's free. It's your turn to try find anchor in the app store or go to Ankara. FM to get started good luck our land and here it is. We are one day from free agency. It's Saturday about noon Central Time and we're just waiting. It's basically Christmas Eve. We wanted to catch you guys up on all the latest news and we wanted to wait and do our free agency primer right before things went down. So it would be as relevant as possible on this podcast this episode. We're going to talk about what we consider the top. Free agents the top the first Domino's as it were we're going to go deep dive on the fits the possibilities we hear a lot of great content, but we don't hear every possibility or close to every possibility. We don't want any surprises. We want to at least have thought about player a two-team be Landon were about 30 hours from when everything kicks off.	
3	How do you feel well, as always I can't wait for all these intricate deals to happen 30 seconds after the deadline starts because tampering is just something they have so technically they have the pasta so they have the ability to punish teams. They don't like so if they're not liking what the Lakers are doing, they can just say o you tampered so we find you 500,000 which is nothing but every one tampers. It's only a selectively enforce.	
1	And makes for a funny the tamper thing is so weird because it seems so subjective. And as you said free agency starts for us at five central tomorrow. But I think it's been well underway for a while.	
3	Yeah, it's assumed that it starts at the earliest around the All-Star break with especially for these stars because they're meeting other stars on the big teams. They're talking and technically players can be can be mediums between a front office and a player and it's legal. But unless it's like the prophet says hey go talk to if Jeanie Buss and Robb Flynn could tell LeBron. Hey go talk to fly about coming here.	
1	LeBron can openly just talked to quite about coming to La they can't do anything because it's just player chatter but that's just used as a mass to legally tamper and now soak in Magic apparently y'all probably all read that story and it's really interesting that Co I would ask to meet with magic and Jenny bus at the same time, but my guess is they'll be having dinner somewhere in Los Angeles tonight, and I'm excited for magic to go back to being magic. I think he's getting a hard time right now. And he should not have quit like that, but people get stressed and they do things like that. And I think we'll see from here on out magic going back to just talking and tweet whoever he wants to. The first Domino is kowai. Kowai. I would say if you pushed me and we were just talking about last season is the best player in the NBA. He's a free agent and he's healthy going to the next season. So he is the first Domino to fall we thought for a long time. There's a lot said about how we don't know anything about him. And in his case people aren't putting anything out as agent. It's really an us Uncle Dennis who's always been kind of framed as a kind of a Wildcard Moore's learned about him recently that maybe he's not and you know what? I didn't like the way it went down in San Antonio. But after they won that Championship land and tell me what you think. If he spent his whole career in San Antonio and even if they did win more Rings, he was always going to be a product of San Antonio and now although I didn't love how everything went down. We've seen way worse and there's two sides to every story. He promptly went to Toronto not his first choice stayed healthy is a good teammate and obviously is the reason they won an NBA championship that narrative for him is a little different and looking back on it. I don't If that wasn't the right move for him.	
3	Well at the time I thought trying to force your way out seem to weird fit, especially because the Spurs have been so good for so long and they really made him what he was because she was always defensive Force but they worked on his shooting his offense to where he became maybe the best two-way player. I really think the dysfunction between him and the front office came down to his injury because there are a lot of reports that this team doctors said he was okay, but quite himself wasn't confident in his ability to stay healthy and he got other Options that said it's risky. So in a way it's kind of like what happened to Durant where the where the team said you're okay and the player like Durant's it drain chose to come back because it's the finals he wanted to lay everything on the line, but for quiet was come back in the middle of the season when they're a bottom half playoff team in at the time. You didn't have a new contract. So he's just resting his long-term health for what for a maybe a chance out of playoff push and especially because it was such a weird injury. Because obviously he fell Zaza pachulia his foot and then he re-aggravated and he couldn't play and theme is slowly working his way back up. So I think for him is a it was the smart move to consider as long-term health over the short-term success.	
1	You said that San Antonio basically made him the great player that he is and I think that might be true but he's a greater greater player outside of San Antonio and think my point was thinking maybe he did want to move past that shadow of their development and just kind of what they've been able to do and I think long term it might be it might be a positive thing for him and his legacy is a player because he obviously was excellent in Toronto. And now he's gonna go either stay in Toronto or he's going to go to one of the LA teams and he has solidified himself as sort of his own player. I think through that and we've seen players be worse and just I think it's been watered down. Maybe it's a championship and whenever there's some drama whether it's in basketball were it's in my real life. I look at what people have done before the situation and what they do after before that situation Kawhi Leonard was a model NBA player. Our model teammate and then he's been that in the in the year after so it's going to be really interesting to see down the road kind of how this affects his legacy, but I think it's going to be positive. It's interesting how we can look at something one way and then just 12 months later things can look almost totally different. So I think we've all thought it's the Clippers or the Raptors. The Lakers have a real shot at him don't they and I think people read between the lines Brian when horse always says, well, I know at one point he did not want to play with LeBron, but I don't know if that means now nobody says anything quiet is like the Patriots. There are no leaks. So Landon, do you think the Lakers obviously financially they have what they need to do. They have a shot at talking him into to the next big three	
3	Well, I believe the reports that have been coming out recently in the past couple of days, especially from Marc Stein that if he is to leave Toronto that the Lakers actually have a better shot than the Clippers of getting him. Well, I don't think I think he's likely to stay in Toronto at least on a one-on-one deal where you can try and win one more ring than reconsider. They certainly have the opportunity because obviously he gets to go to La he just to play with the big three there. If he goes there there they're probably odds on Bears. They're easily that they are now that the Warriors are crippled, but the only thing is like we said we don't know anything about Kauai and what he wants and what is Camp ones and what means the most to him. So we don't know if money matters if being the guy matters of winning matters if relevance Matters by Guess was and we'll find out tomorrow what matters to him but until now he's not saying anything because he never says anything.	
1	I don't want another big three. I don't want to go through what we just went through with golden state where they're just the presume favorite until injury. I knew they weren't going to win one until somebody left or there was a catastrophic injury. They just had that much talent and that's what's happened. I don't want to go through that again. I think it especially on the Lakers and I don't want the Lakers do it again after just being buffoons for 10 years giving Kobe that money when he was done and just all the Timothy mozgov and all they don't deserve it. Yeah in a way it would be interesting to see how they fit but I want a wide-open NBA. I want seven teams that could legitimately win it. That's what I want. And I think that's good for the game, you know in ways that would be good. But I like the idea of him going to a 48 win Clippers team with excellent role players really smart Executives and coaches and kind of seeing what goes there but is is co why I worry read that they're going to have a big 3. Anyways, they're going to get Jimmy Butler if they don't get him and he's not going to be able to beat them. This is quite think like that. Is it is it one of those things where it kind of forces his hand now that Anthony Davis is there and then they have they have a third max pot. Is it is it a situation where he feels forced because I think the guy wants to can you continue to win he doesn't want to go to La and be second fiddle and there's a threat of that you mentioned the one in one with the I know people say oh, what about the money would rise injury history. We need to understand the top five players in this league if they get even a really bad injury like Kevin Durant. They're still going to get Max money. It's so naive. I hear people that do this for a living say well, what about Cadiz and every team in the NBA would give Kevin direct Kevin Grant a four-year max. If they could they'd every single one of them. You need to understand that stars. There's no better proof Stars win championships than what qua did. Did well-run teams with good depth smart teams, they add up if they add a star that can win a championship. Okay exhibit a the Raptors this year. So Kauai unless something awful awful awful happened to him. He could do that one on one and I hear people say well maybe the 101 is the new for the league now. I don't know just the top players because it even like Kimba is like him are going to get his money. He's not doing one-on-one because he's a he's a short, you know already.	
3	For seven years is like but LeBron Durant Durant and maybe quiets really July guys who at the time they hit free agency are the best in the league and they can do what I want because they have the security to exactly so I want people to understand that.	
