speaker_tag	text	sentiment_score
2	You're listening to the current parenting show powered by current parameter.com. Hey fam. Hope everyone is bashing their goes in achieving their dreams and aspirations. This is current Baroni founder of video. We consult comparing.com and the current Pony show. This show is all about marketing and Entrepreneurship insights of which will be delivered by inspirational individuals who have done amazing stuff in their life and their careers. So today we have someone very very very special. He's someone I Admired since I finished my digital marketing codes from days. I am and so his blog for the first time. I became a fan he is the hungriest person in the whole digital marketing Community whom I also got a chance to meet at digital Masters conference in Mumbai. We will keep this episode both in Hindi and English as he saw some to talk in both languages. So this is the geek marketeer who is the only person who treats his fans as VIPs in his Facebook group digital marketing VIPs. And you do is hard work has been featured in jvzoo has been a jvzoo. Just world's biggest affiliate marketer forget network speaker in Indian affiliate Summit, which is India's biggest of weird Summit along with affiliate conference India, and spoke at enrichment begins with in in Goa, which was organized by the but Naga Brothers sort of n Roll But nagar and the recently held marketing Summit in go up. Wow. I mean, this is a great list of achievements. So with Applause welcome Garmadon on the show Welcome Got Away.	
1	Thank you. Thank you, Karen by this such a heavy introduction is very hard to live up to wedge myself.	
2	I'm very grateful. You took some of some time out of your schedule to Enlighten people and give your Doggers and not two cents on various digital marketing strategies. So I have a word for a word of caution for everyone. Please be ready with your notebooks and pens because as value K the mark you whenever he got away. So before we go ahead we have a Which we follow across all the episodes which is inspired by anik singal if you know this guy who is then, you know product Market here, which is to raise your right hand corner way. We raise your right hand and speak after me. All right, I gotta Madan I Garmadon do swear to tell the truth and nothing but the truth do you swear to tell the truth and nothing but the truth and reveal all my insights on affiliate marketing funnels and Facebook ads and review.	
1	In all my insides on affiliate marketing funnels and Facebook ads for people do people to go and apply them for people to go and apply them.	
2	Okay, so go to buy I want you to go ahead and tell your fabulous Journey so far starting from Omegle until stock nation and what are you planning for the future?	
1	Okay, so it's been quite some time being in the industry for almost seven eight years now, even even you know before that we were doing a lot of stuff offline because the way it started was solid came to me and you know introduce me to an MLM program which was introduced to him by his elder brother, of course, which is Robert Nava and then I got you know, kind of like since he was a very good friend of mine. So I said, okay, let's do it and then carbs. It's selling websites offline. Yeah, so this is back in 2011. We were selling website one domain and one like hosting for an ear for 8000 rupees and that's how that Journey started. Now when we started selling I was not really, you know, the person who was very interested in selling it though. I did a little bit of numbers, but then I was more curious to see what's lying on the other side. So we're selling a website what's exactly in the website, right? So let's explore that. So I start exploring. It and then, you know made my first blog which was gorebyss dot inferred that time let every kind of cool stuff installed, you know, almost almost thousands of helium's Wordpress themes made a Blog made a magazine made a News website middle middle. So everything is so then I got to know about AdSense and then you know I said, okay, let's try ads and Google it was very very nervous at that time. Nobody not much people would were doing it actually Yes, so install that on my website got approval and then you know now I was like I'm going to become rich. So now I'm sitting and you know waiting in refreshing my dashboard AdSense dashboard and nothing is happening. And then I said, okay. Something called is traffic then then something just clicks and then the money would lowing cattle many guys. Hello Optical scanner, but the way we do it is sabine's daugaard with tapenade garlic. So then I said, okay, let's do let's try something unique. So first time by Omega website cave REM patata hamara Chrome Beta Azad by Omega. So I said let's try traffic from my magel to my website too many but about a little hebei give area if you want to you know, like economically login guy, right? If you want to come watch me live on a camp then click on the button click on the link. Basically, then the people from you is clicking on that link to start the life then. Click on this Banner below absence Banner Google it ratnakara starting with a themed innovate in in hundred dollars. Okay, and and sort of Saint said Kim - apis a camellia party got a party where a bank account but excitement. So particle data. So that's that's how the journey started to be honest half will stumbling upon a lot of things. So we'll skip out Kiowa UNM about a bit technical but I've any about sorry, but they are jump share Carnival a so back in time in 2013. We have named bigger other it Bendigo likers also the Bundy Bundy. You know, what happened? Is she kind of said key she doesn't want to talk to me anymore. Willow get those 10 p.m. He coded starting Mayhem look internship made up of the roots to particles beta particles like to have a go, but then he has some other brands. So if a traffic light Opportunity then we you know started working on for some clients. You have starting on a Mac laptop like any other object up over the windows. So, you know, they were favors that he did for me. He get got me clients. We started doing things in Mumbai. I also travel from Hyderabad to Mumbai Radke Basilica the way or if it's over client meetings Cathay one close call today, and I was doing this it was give up. Time passed submit a mentor it mellow he gave me an opportunity to speak at an event in Pune for an eye for he was doing like speaking for is be at that point in time. There was a 25k 10K or 25k. Don't remember Goldman Sachs women entrepreneurship program. So mahamuni, he took me as a society to have a bespoke together. I snake-bitten better things and he explained a lot of things then I wanted to do a start-up with his help but then Zen work because he was a family man and then I had to come back then my mom I was like, you know, I did not sit for interviews or placements because I wanted to do a start-up. So first time a digital marketing training institute College, obviously because I was not able to get a lot from anywhere. So I said lie like I get pneumonia at least I teach people how to do and you know, so a sinuous a guy right now, of course, I'm Bagel onta make their bed. Whatever and just imagine my mom comes to me and says alone. So literally the transition happened in 48 hours and my mother was like wow really leads and sales dubai-based company based company in Delhi, which was named by the name pout. So we're managing to Brands a offline stores for traffic drive car through a Facebook page say so that's how things got started and he introduced me to DS I'm saying give him a double another digital marketers good, huh? What DSi training the initial area? so many Bond America We were in a lot of prize money whether they know that the X goes a little Haywire then we said t by training set on yoga or industry May if you want to go International have to do SAS and then we got in touch with Jay and we came up with an idea observe launch time the Elder time at the day. I'm the developer. Whatever project via we saw someone else doing the same idea on in another three days. Oh internship of so we will be we sat down Facebook apps key features which were like that time. Then we launched it with the help of J. And it went good. We did like rose $230,000 in a first launch in jail. Wow, so what will he say? You know, I really like your gihan there is a good potential in all of these and we should definitely do it. So then came like then came another and another and another since then doing a lot of stuff on jvzoo and wahab sahib what happened is affiliate marketing may do the regas hrsa who watches over the actually won was because he DSi measurement parado. I think I was running my god. Oh madonn blog and Kai used to let people opt-in on my website because you know for the fun of doing it and teaching it why not do it as well, right? Of course, so I have to pee. I still remember Paladin my boots that Samaritan subscribers say or my social environment in subscribers. Could I emailed a jewel? I had no idea. Oh and just share anything write a blog post and then share apparently stole a below top element of my stories. And then and that's how many email list building Mark said. Yes. I am saying so affiliate marketing kibarim is other patent is I was trying to be but Kunal used to take affiliate marketing classes mother make marketing Quezada. How many affiliate marketing training your abs about salut? Yeah. I'm pretty sure who are listening Joe offline agencies. Guerrilla marketing girthy home Willa being an agency themselves who multiple clients telemarketing Garcia just that universe as per se as an affiliate calm nigra bok choy to a significant Alchemy class attends a review own online class sleeping. So I poke at subkey the cuchini a table already got there. Okay, let's try it and B, but basically they are capita Let Me Shine how I was at a salary of around 50,000 Rupees, you know working with Colonel tohe major ballet class me hosting beachy. So we we jacked up the link on the canal was dug up my affiliate link your schedule. Of course Granado's angry after that. one single day A snake but meal they Jack which engage if I Lanka product give Adam a now not Julie maturity explore connect two organelles. Ten nine eight. Hey Market me to Miami to really I got so many wood tool careers over dual-mode jvzoo pelageya. Go bother to the capita is gay, you know already audience which you had, you know, you use that very well exactly super knowledgeable ecology email list your essay Emily stop KSA organized crime ringing female Jesse Madam mayor Walsh know maybe by donors Obama different but the time again will be as negative of emails little bit or swimming after weather. So you will get an email to his name is Mike. So to ask about the reliability value guy feminine email list building conditioner. Very Facebook ads Cafe aggressive condition who can't get a job in by Posada product launches say affiliate marketing side pumping back into Facebook ads building my brand where Moss asml Accords Nicoletta the assembler code. We actually met Ronnie with PL are many corrida.	
2	What does about is how to create a lead magnet and everything exactly the will be Eliza?	
1	Maybe I'm doing down thousand leads a day to which is pretty good. Pretty nice. The whoa steady here or scale. Our fear launches chalcogen consistently a big cheese curly gonna stop hell Jack you are bored. So I launched a civil bowgasm it 2018 manager. I had already calculate this array. So Phil masi idea of why not scale a particular product to get the product lethal, but let me stop Nation once the product how but a chicken versions think they just talk Mission launched or they can will like 28% on the final or e-learning per click was kabocha Hydra Domenica estimate December May frustrate or a device December give out there when I got this car they take sugar. And luckily but as always let us start by letting say C'est La Vie. I had potential to avoid huge are so that's a I've been stock Nation so far. We've done like a hundred and fifty thousand dollars from adds itself. So Stop missionary journey every time I'll be awake a plan. He has away streamlining things into training. I'm trying to push the ladder up in Indian market key. Let's just give them everything basic for free and let's take them to the level Javed burki Western Society of example, the Russell bouncing would know what sales funnels copyright and paid you have a loogie Robbie blogging patio. And then you know, it was promises are being Give me a block when I look at you when buying a organic organic pay at Kevin, you know, seop bought Focus, right?	
2	You know, but they don't Nokia be platforms. They require, you know few to grow. So, I've copied at me invest can I party or that's compulsion?	
1	It's not even that you know, simple. Geez, I get up simple math Lorena. However, it does will be Barbies McHale said to you mother. What's the bad thing or speed into their Anna? It's giving you the speed, right? you'll be keep building your backlinks directory listing car or comment Marcelo Carlos 0 P BN 0 Be nice and now we own the traffic. So we anything we do a product launch or come up with a new product idea. We can easily email a list and you know, we can test it test over whether it's viable or not. What kind of work is it possible with the help of that? So robots Arif, I doubt they'll still see people don't understand this correctly. So that's the journey by Body retail me, but I ovulate greatly anymore, but I hate anybody so guys, I mean, I hope you got a lot of	
